,community_size,name,lexical_change,ideology_lexical_shift,male_to_female_ratio,friends_count_mean,friends_count_median,follower_count_mean,follower_count_median,tweet_count_mean,tweet_count_median,tweet_count_rank,topic_words,top_follows
0,480,Wrestle,0.12381602800000001,0.06903344900000001,0.834319527,937.8770832999999,630.0,8332.564583,132.5,6340.041667,1332.5,108,"wrestl,wwe,wrestler,pro,fan,gamer,sport,#wwe,youtub,championship,fanat,hardcor,savag,xbox,game","TripleH,JohnCena,WWE,steveaustinBSR,RandyOrton,WWEDanielBryan,WWERollins,IAmJericho,TheRock,ShawnMichaels,StephMcMahon,VinceMcMahon,mikethemiz,HEELZiggler,TrueKofi,SashaBanksWWE,WWERomanReigns,WWEUniverse,CMPunk,RealPaigeWWE,BeckyLynchWWE,TheAJMendez,FinnBalor,RealMickFoley,WWECesaro"
1,3746, ,0.12069949999999999,0.07844791799999999,0.8614072490000001,1290.362787,766.0,3618.4596899999997,426.5,7877.874266,1037.0,93,"freak,dick,dl,bottom,atl,ass,nigga,freaki,top,vers,ver,dm,kik,dude,look","phatrabbitkill2,850Bdt,Yzmab,SRhyheim,Rastadikk1,AtlReddPolo,xgchase,TyroneNJohnnell,Str8ShootahATL,DLXRATED,AtlantaTrade,LustRashad,BeastDatBoss,_itz_TEDDY,Temptations312,Nola_Bwoy,xclusive002,MrMrslimkat,itsmeyoukraving,chino_blac,officialmckell,thaheromars,maxkonnorxxx,AtlantaDl3,"
2,426, ,0.11506128300000001,0.058829007,0.283505155,1118.3990609999998,717.5,1303.957746,329.0,4372.0657280000005,1230.5,102,"author,writer,book,write,novel,publish,fiction,reader,editor,bestsel,librarian,rep'd,seri,romanc,cat","nytimesbooks,penguinrandom,goodreads,penguinusa,PublishersWkly,nybooks,nprbooks,simonschuster,ajc,BarackObama,WritersDigest,littlebrown,NewYorker,nytimes,HarperCollins,parisreview,GuardianBooks,latimesbooks,TwitterBooks,neilhimself,TheEllenShow,PenguinBooks,nationalbook,cl_atlanta,NPR"
3,274,Car,0.13414942800000001,0.071630795,0.768518519,798.7226277000001,480.0,568.5474452999999,140.0,4161.4124090000005,593.0,65,"car,automot,auto,market,enthusiast,detail,dealership,tire,f1,truck,vehicl,dealer,cbt,industri,pre-own","Audi,Porsche,MercedesBenz,MercedesBenzUSA,ajc,Ford,Lamborghini,chevrolet,astonmartin,Cadillac,GM,Lexus,BentleyMotors,BarackObama,Maserati_HQ,BMW,BMWUSA,Jaguar,VW,Jeep,wsbtv,NissanUSA,Honda,JaguarUSA,rollsroycecars"
4,351,Pop Cuture / Entertainment,0.16292980699999998,0.1570169,0.6764705879999999,207.21082619999999,101.0,55.00854701,14.0,300.2364672,14.0,14,"hanna,opp,atlanta,us,locksmith,filthyrichmyteammedo,#elecciones2016,supercar,12z,whoopi,uniqu,facebook,indi,instagram,experi","ajc,ATL_Events,cl_atlanta,AtlantaMagazine,MidtownATL,CityofAtlanta,piedmontpark,espn,ATLINtownPaper,DiscoverAtlanta,jimmyfallon,SportsCenter,GAFollowers,BarackObama,AtlantaBeltLine,cnnbrk,taylorswift13,11AliveNews,KasimReed,TheEllenShow,FOX5Atlanta,AtlantaFalcons,danieltosh,wsbtv,KevinHart4real"
5,1402,Teacher,0.094439052,0.051712892999999996,0.300934579,591.4914408,346.0,701.0606277,208.5,1870.786733,490.0,53,"school,educ,teacher,elementari,princip,learn,student,public,grade,instruct,learner,leader,program,specialist,ap","apsupdate,ajc,georgiadeptofed,CarstarphenMJ,usedgov,educationweek,BarackObama,edutopia,wsbtv,CityofAtlanta,BGCMA_CEO,FultonCoSchools,DrEmilyAMassey,HuffPostEdu,APSPartnerships,KeishaBottoms,GaStandardsOrg,USNewsEducation,DonyallD,gaschoolsnews,dan_a_sims,FOX5Atlanta,AssocSupBattle,KasimReed,WeAreTeachers"
6,371,Beauty,0.133310426,0.084359562,0.089285714,488.60646900000006,325.0,834.8113208,132.0,8056.083558,1274.0,104,"makeup,beauti,mua,hair,youtub,fashion,lash,ig,artist,love,esthetician,addict,blogger,skin,lover","UrbanDecay,Sephora,NyxCosmetics,BenefitBeauty,MACcosmetics,tartecosmetics,ColourPopCo,TooFaced,ABHcosmetics,Smashbox,MAKEUPFOREVERUS,NARSCosmetics,MorpheBrushes,stilacosmetics,rihanna,ultabeauty,BarackObama,Jaclynhill,KimKardashian,NikkieTutorials,BobbiBrown,elfcosmetics,KylieJenner,iamcardib,fentybeauty"
7,671,LGBT,0.096839681,0.06979624,0.72244898,660.3934426,389.0,799.4083458,181.0,3350.438152,493.0,55,"gay,lgbtq,lgbt,hiv,atlanta,communiti,activist,lesbian,queer,__,transgend,support,tran,aid,pride","atlantapride,ProjectQAtlanta,theGAVoice,HRC,GAEquality,NOH8Campaign,glaad,BarackObama,TheEllenShow,HRCATL,TheAdvocateMag,cl_atlanta,ajc,huffpostqueer,FenuxeMagazine,CityofAtlanta,LambdaLegal,andersoncooper,ladygaga,DavidAtlantaGA,HillaryClinton,outmagazine,cnnbrk,AtlantaMagazine,Oprah"
8,275, ,0.13696146,0.10397596099999999,0.352941176,756.1345455000001,402.0,760.9818182,130.0,6243.007272999999,1124.0,96,"dead,walk,twd,#twdfamili,fan,egyptian,#twd,slinger,gamer,tachanka,_makeup,veeam,i'm,model,nurs","wwwbigbaldhead,WalkingDead_AMC,LaurenCohan,steveyeun,mcbridemelissa,chandlerriggs,AMCTalkingDead,TheWalkingDead,DanaiGurira,Cudlitz,SonequaMG,emmykinney,BarackObama,jimmyfallon,JDMorgan,TheEllenShow,hardwick,RobertKirkman,ajc,wsbtv,jonnybernthal,ChadLColeman,AMC_TV,Laurie_Holden,AlannaMasterson"
9,209, ,0.12454269,0.073624421,0.75,554.9712919,341.0,315.2009569,167.0,7266.267943000001,1805.0,119,"steeler,#steelersn,pittsburgh,pirat,#steelern,snozberri,love,#steeler,dream,gina,jersey,ain't,str,hate,alumnus","steelers,AB84,TeamJuJu,LeVeonBell,tpolamalu,mvp86hinesward,BarackObama,CoachTomlin,SportsCenter,espn,NFL,jharrison9292,RyanShazier,ajc,KingJames,JeromeBettis36,_BigBen7,bkeisel99,CamHeyward,MaurkicePouncey,_TJWatt,KevinHart4real,GAFollowers,AdamSchefter,Drake"
10,283, ,0.11617368,0.072740997,0.428571429,577.1024735000001,367.0,767.4310954,215.0,4588.558304,949.0,88,"run,runner,marathon,triathlet,5k,race,athlet,fit,ironman,coach,healthi,rrca,ambassador,10k,endur","ATLtrackclub,PeachyRuns,runnersworld,ajc,ajcprr,AtlantaBeltLine,BarackObama,PhidippidesATL,piedmontpark,cnnbrk,wsbtv,ATL_Events,CityofAtlanta,cl_atlanta,AtlantaMagazine,active,brooksrunning,runmeb,Braves,nytimes,WomensRunning,weststride,JeffGalloway,AtlantaFalcons,bostonmarathon"
11,394,Things To Do in Atlanta,0.110476788,0.11675711800000001,0.508196721,785.9822335,541.0,515.6421320000001,202.0,968.0913706,112.5,22,"atlanta,servic,offer,event,locat,us,area,compani,metro,call,clean,apart,busi,restaur,discount","tasteofatlanta,ATLINtownPaper,atlantamusic,yelpatlanta,CityofAtlanta,atlantasocial,AtlantaFalcons,Q997Atlanta,AtlantaSymphony,Braves,CenterStageAtl,DiscoverAtlanta,ZooATL,UndergroundATL,atlantatribune,AtlantaMagazine,AtlantaBallet,atlandco,AtlantaDream,atlantapride,masquerade_atl,AtlantaDNA,AtlantaBeltLine,ajcatlanta,AtlantaParent"
12,346, ,0.127105468,0.064873019,0.48235294100000004,620.8583815000001,380.5,394.699422,99.0,3606.277457,604.5,67,"tenni,blah,sport,mom,player,cricket,fan,proud,fanat,travel,biostatist,immateri,lover,blooper,shih","rogerfederer,RafaelNadal,DjokerNole,Wimbledon,serenawilliams,usopen,BarackObama,ajc,rolandgarros,MariaSharapova,AustralianOpen,andyroddick,andy_murray,Venuseswilliams,TheEllenShow,cnnbrk,CNN,jimmyfallon,nytimes,atptour,CaroWozniacki,wsbtv,espn,Oprah,TennisChannel"
13,297, ,0.14018112300000002,0.08294475,0.666666667,592.9393938999999,371.0,630.5925926,174.0,12241.764309999999,2474.0,127,"#whodat,orlean,nola,saint,lsu,#saint,dat,new,glass,@saint,#nola,member,cajun,tracklif,sport","Saints,drewbrees,Cantguardmike,A_kamara6,BarackObama,camjordan94,shonrp2,NFL,SeanPayton,markingram21,SportsCenter,LSUfootball,espn,LilTunechi,KingJames,ajc,Drake,AdamSchefter,stephenasmith,BleacherReport,obj,Mathieu_Era,JoeyB,TheEllenShow,JColeNC"
14,417,HBCU,0.11360251800000001,0.053664729,0.617021277,583.7098321000001,368.0,957.6354916000001,207.0,3743.0215829999997,642.0,71,"morehous,colleg,spelman,student,educ,cau,@morehous,clark,communiti,univers,hbcu,offici,career,@cau,alumna","Morehouse,SpelmanCollege,ajc,CAU,BarackObama,CityofAtlanta,HowardU,HBCUBuzz,wsbtv,CNN,jarrettcartersr,KeishaBottoms,KasimReed,cl_atlanta,Oprah,themaroontiger,cnnbrk,nytimes,FOX5Atlanta,AtlantaMagazine,BDTSpelman,GAFollowers,MichelleObama,marclamonthill,ATL_Events"
15,565, ,0.136087467,0.077926384,0.8857142859999999,714.2654867000001,399.0,548.0141593,133.0,7040.378761,1380.0,110,"manchest,unit,soccer,fc,arsenal,#ggmu,footbal,@chelseafc,madrid,mufc,fan,que,sport,futbol,chelsea","premierleague,ChampionsLeague,Cristiano,ManUtd,BarackObama,FCBarcelona,ChelseaFC,realmadrid,ATLUTD,FIFAcom,Arsenal,neymarjr,LFC,SkySportsNews,brfootball,KingJames,FIFAWorldCup,realDonaldTrump,Drake,WayneRooney,rihanna,CNN,MesutOzil1088,BBCSport,SkySportsPL"
16,1015,Atlanta United (US Soccer),0.098934816,0.054237985999999995,0.7476099429999999,655.7133005,442.0,1904.920197,174.0,6744.172414,1788.0,118,"soccer,unit,@atlutd,#atlutd,atlanta,fan,fc,sport,utd,support,atlutd,#uniteandconqu,mls,club,member","ATLUTD,MLS,DEalesATLUTD,DirtySouthSoc,USMNT,JosefMartinez17,DougRobersonAJC,Longshoe,MFparkhurst,ajc,TerminusLegion,BarackObama,USWNT,JulianGressel,BocaBoca3,bguzan,FdeBoerofficial,alexmorgan13,ESPNFC,atlutd2,FOXSoccer,FootieMob,TaylorTwellman,ResurgenceATL,AtlantaFalcons"
17,453,Georgia State University,0.131142331,0.060478477,0.503649635,520.0154525,299.0,854.6313466,223.0,7460.613687,1305.0,105,"state,georgia,univers,gsu,student,@georgiastateu,#thestateway,panther,graduat,sport,#georgiast,@gsusign,alumna,offici,undergradu","GeorgiaStateU,GSUPanthers,ajc,georgiastateSC,gsusignal,GSUSpotlight,BarackObama,GeorgiaStateFB,GAFollowers,wsbtv,GSUArtSci,CityofAtlanta,gsu_library,CNN,GSUParking,GSU_SGA,GSURecreation,cl_atlanta,AtlantaFalcons,GSU_Research,RobinsonCollege,AtlantaMagazine,GeorgiaStateMBB,GSU_PAC,gsu_news"
18,282,Science,0.134178438,0.0668232,0.578571429,750.5851064,414.0,1140.5780140000002,160.5,2933.067376,379.0,40,"scienc,phd,research,scientist,professor,@georgiatech,candid,student,studi,biolog,engin,@emoryunivers,neurosci,postdoc,emori","sciam,ScienceMagazine,nature,ScienceNews,NatGeo,NatureNews,NASA,newscientist,NSF,WIREDScience,ajc,BarackObama,NYTScience,neiltyson,ScienceChannel,PopSci,nytimes,BillGates,elonmusk,NPR,CityofAtlanta,Discovery,BillNye,scifri,GeorgiaTech"
19,456,Health,0.11437577199999999,0.05414584099999999,0.459854015,818.3157894999999,456.5,15879.04605,275.0,5577.416667,671.5,72,"health,healthcar,care,medic,provid,patient,practic,surgeri,prevent,cdc,physician,public,plastic,servic,nurs","NPRHealth,NYTHealth,HarvardHealth,WSJhealth,MayoClinic,NBCNewsHealth,CDCgov,NIH,AmerMedicalAssn,CDC_eHealth,WHO,ajc,HHSGov,WebMD,CBSHealth,USATODAYhealth,bbchealth,PublicHealth,drsanjaygupta,womenshealth,TIMEHealth,nytimes,latimeshealth,CDCemergency,"
20,514,Emory,0.117536741,0.057071115,0.599326599,656.0642022999999,394.0,1300.184825,279.0,2084.428016,382.5,42,"emori,health,@emorymedicin,research,medicin,@emoryunivers,fellow,care,diseas,professor,medic,md,resid,@winshipatemori,physician","EmoryMedicine,emoryhealthcare,EmoryUniversity,emoryhealthsci,CarlosdelRio7,GradyHealth,CDCgov,ajc,EmoryDeptofMed,BarackObama,NEJM,gradydoctor,NIH,EmoryRollins,nytimes,CityofAtlanta,WHO,WinshipAtEmory,JAMA_current,childrensatl,drsanjaygupta,KeishaBottoms,Atul_Gawande,NPR,AmerMedicalAssn"
21,355,Gwinnett,0.10706971300000001,0.074728319,0.469230769,654.4338028,322.0,622.2816901000001,117.0,2963.9126760000004,371.0,38,"gwinnett,mom,consult,realtor,duluth,clean,metro,pilat,profession,develop,help,atlanta,web,famili,counti","GwinnettDaily,ajc,GwinnettNewsNow,wsbtv,GwinnettSchools,GwinnettChamber,GwinnettMag,GDPsports,GwinnettEvents,FOX5Atlanta,11AliveNews,gwinnettctynews,CityofAtlanta,AtlantaMagazine,BarackObama,CityofSuwanee,GAFollowers,AtlantaFalcons,cnnbrk,Infinite_Center,GeorgiaGwinnett,GaLawrenceville,ATL_Events,ExploreGeorgia,cl_atlanta"
22,329,EDM/DJ,0.12272255300000001,0.129447528,0.659574468,831.0,534.0,762.1489362000001,229.0,5969.683891,1318.0,107,"dj,music,edm,produc,electron,remix,bass,danc,festiv,event,liquifi,#edm,techno,promot,spin","Zedd,Skrillex,CalvinHarris,tiesto,deadmau5,steveaoki,MartinGarrix,HARDWELL,diplo,davidguetta,kaskade,ultra,DillonFrancis,afrojack,nickyromero,Alesso,swedishousemfia,knifepartyinc,Fluxpavilion,porterrobinson,tomorrowland,bassnectar,Axwell,Ingrosso,zedsdead"
23,249,Rock n Roll,0.122045084,0.077582472,0.6542056070000001,1123.839357,662.0,1132.955823,140.0,3173.690763,782.0,80,"rock,guitar,music,band,guitarist,musician,blue,lukicoleon,vocal,songwrit,roll,floyd,cabinet,metal,cruehead","RollingStones,gunsnroses,PaulMcCartney,MickJagger,thebeatles,Metallica,Slash,ajc,OzzyOsbourne,foofighters,Aerosmith,pinkfloyd,jimmyfallon,RollingStone,PearlJam,ChiliPeppers,officialKeef,IamStevenT,ringostarrmusic,cl_atlanta,BlackSabbath,ConanOBrien,BarackObama,wsbtv,IronMaiden"
24,337,LGBTQ: Black,0.120720039,0.074815286,0.24806201600000002,487.83086050000003,360.0,914.0207715,172.0,7024.842729999999,2373.0,126,"__,cat,matter,nerd,writer,bi,bitch,black,art,__________,blm,justic,game,lover,#blacklivesmatt","jvn,antoni,bobbyberk,Karamo,tanfrance,QueerEye,BarackObama,chrissyteigen,AOC,TheEllenShow,MichelleObama,jimmyfallon,VancityReynolds,BernieSanders,staceyabrams,StephenAtHome,Lin_Manuel,SenSanders,EmmaWatson,ewarren,ajc,AnnaKendrick47,ChrisEvans,LilNasX,GAFollowers"
25,285,Music Industry,0.131801829,0.083610381,0.734693878,701.0561404,367.0,1372.687719,201.0,7694.336842000001,780.0,79,"music,artist,produc,record,book,songwrit,singer,stream,label,album,musician,entertain,avail,email,song","AtlanticRecords,CapitolRecords,Epic_Records,warnerrecords,warnermusic,RCARecords,ColumbiaRecords,UMG,sonymusic,defjam,Interscope,IslandRecords,virginrecords,islandrecordsuk,Drake,emirecords,JColeNC,LilTunechi,Tip,rihanna,ColumbiaUK,BarackObama,kendricklamar,RocNation,billboard"
26,302, ,0.12066523400000001,0.067643275,0.905172414,466.7483444,295.0,1927.639073,95.0,5087.443709,698.5,73,"mma,belt,ufc,bjj,martial,fighter,god,train,host,2toe,sambo,shit,artist,father,fit","ufc,danawhite,joerogan,TheNotoriousMMA,JonnyBones,NateDiaz209,dc_mma,arielhelwani,ajc,GeorgesStPierre,RondaRousey,BarackObama,realDonaldTrump,GamebredFighter,elonmusk,Cowboycerrone,espn,AtlantaFalcons,KingJames,GAFollowers,SportsCenter,stylebender,MikeTyson,wsbtv,ChaelSonnen"
27,631, ,0.099823151,0.060758975,0.41634241200000005,771.8541997000001,492.0,997.0522979,281.0,4227.045959,912.0,86,"film,actor,actress,filmmak,talent,writer,tv,produc,entertain,model,atlanta,product,director,televis,industri","gafmde,GA_Production,CastingGA,atlantafilmfest,actinginatlanta,BigPicCast,FilmAtlanta,ajc,FilmingInGA,georgiafilmbiz,WIFTAtlanta,HyltonCasting,ReelGA,Extrascasting,cl_atlanta,BarackObama,AtlantaMagazine,ATL_Events,ProjectCasting,JPervisTalent,KeepGAFilmBoom,CityofAtlanta,tylerperry,ActorsAccess,CSCasting"
28,269, ,0.142197395,0.084924739,0.5625,584.6802974,381.0,1677.420074,185.0,4597.289963,625.0,68,"film,filmmak,director,screenwrit,produc,movi,stori,writer,tv,televis,creativ,actor,editor,award,media","ParamountPics,wbpictures,UniversalPics,SonyPictures,20thcentury,warnerbros,MGM_Studios,ajc,sundancefest,Variety,THR,BarackObama,IndieWire,Tribeca,Lionsgate,TheAcademy,DisneyStudios,filmindependent,IMDb,amblin,ava,nytimes,netflix,EW,WBHomeEnt"
29,393,Radio: DJs and Atlanta Personalities,0.156564141,0.10792743099999999,0.6133333329999999,348.4223919,169.0,129.2086514,27.0,390.4452926,29.0,18,"music,artist,follow,money,woot,meallionair,soundz,us,croft,base,god,holm,pkwi,wesley,young","ajc,RickeySmiley,BarackObama,tarajiphenson,SportsCenter,jimmyfallon,V103Atlanta,Kandi,Tip,espn,taylorswift13,TheEllenShow,tylerperry,danieltosh,AtlantaFalcons,KevinHart4real,Drake,UncleRUSH,wsbtv,fatbellybella,ryancameron,hot1079atl,katyperry,KimKardashian,jtimberlake"
30,370, ,0.11132372,0.076716247,0.76875,710.8432432,439.5,860.8054053999999,163.0,4143.843243,967.5,90,"beer,craft,brew,breweri,atlanta,lover,homebrew,food,drink,tap,brewpub,growler,beverag,brewer,wine","MondayNight,sweetwaterbrew,BeerWildHeaven,TerrapinBeerCo,RedHareBrewing,atlbrewing,ThreeTaverns,orpheusbrewing,ajc,PorterBeerBar,WreckingBar,jekyllbrewing,creaturebeer,brickstorepub,BHB_brews,cl_atlanta,EventideBrewing,JailhouseBrews,HopCity,ATL_Events,BlueTarpBrew,AleYeahBeer,AtlantaMagazine,BeerGeekATL,secondselfbeer"
31,312, ,0.132738661,0.083853018,0.450617284,616.9935897,393.0,3344.3910260000002,99.5,3273.4839739999998,597.5,66,"countri,love,music,life,wife,southern,lover,mom,christ,bankruptci,less,kincaid,dreyon,schreetah,sing","blakeshelton,LukeBryanOnline,Jason_Aldean,mirandalambert,ajc,DierksBentley,carrieunderwood,ericchurch,BradPaisley,TheTimMcGraw,KeithUrban,TheEllenShow,FLAGALine,jakeowen,kennychesney,zacbrownband,jimmyfallon,wsbtv,williebosshog,JaseDuckman,ladya,realDonaldTrump,Braves,AtlantaFalcons,taylorswift13"
32,1353, ,0.08701608,0.043303187,0.575757576,632.1463415,349.0,2234.046563,210.0,3596.0598670000004,1174.0,98,"jesus,christ,husband,church,pastor,follow,father,love,christian,wife,god,grace,ministri,author,discipl","AndyStanley,louiegiglio,JohnPiper,CSLewisDaily,ajc,lecrae,RickWarren,BethMooreLPM,plattdavid,christomlin,passion268,passioncity,MattChandler74,timkellernyc,desiringGod,crowdermusic,bobgoff,BuckheadChurch,BarackObama,jimmyfallon,JohnCMaxwell,MaxLucado,CatalystLeader,TimTebow,shelleygiglio"
33,229,Gen-Pop News,0.125937983,0.12574988199999998,0.52,151.45851530000002,69.0,81.57641921,10.0,548.9432314,13.0,13,"supplement,truck,voicemail,ruth,lunch,es,product,servic,busi,de,artist,perform,gate,provid,im","FultonCoSchools,GwinnettSchools,ajc,wsbtv,Braves,AtlantaFalcons,FOX5Atlanta,ATLHawks,ATL_Events,GAFollowers,11AliveNews,BarackObama,TheEllenShow,jimmyfallon,SportsCenter,cnnbrk,cl_atlanta,AtlantaMagazine,taylorswift13,katyperry,rihanna,realDonaldTrump,CityofAtlanta,KimKardashian,jtimberlake"
34,231, ,0.130951548,0.09413737900000001,0.307692308,545.3679654,255.0,611.6623377000001,95.0,1631.852814,201.0,27,"parent,mom,famili,children,school,youth,nanni,doula,help,babi,atlanta,safe,infant,healthi,educ","parentsmagazine,parenting,HuffPostParents,ajc,Todaysparent,wsbtv,Oprah,pbsparents,ATL_Events,cl_atlanta,AtlantaMagazine,BarackObama,ModernMom,TheEllenShow,TodaysMoms,CityofAtlanta,FOX5Atlanta,GAFollowers,momsatwork,thebump,nytimes,BabyCenter,cnnbrk,coolmompicks,ScaryMommy"
35,752, ,0.10391133,0.06557223400000001,0.45569620299999997,627.2486702000001,319.0,447.0465426,146.0,2298.706117,391.5,44,"estat,real,realtor,atlanta,home,realti,properti,broker,agent,metro,sell,residenti,mortgag,buyer,buy","nardotrealtor,realtormag,ajc,realtordotcom,zillow,trulia,InmanNews,CityofAtlanta,AtlantaMagazine,NAR_Research,ATL_Events,wsbtv,cl_atlanta,ATLINtownPaper,HousingWire,AtlBizChron,WSJRealEstate,DiscoverAtlanta,AtlantaBeltLine,FOX5Atlanta,MidtownATL,WSJ,AtlantaREALTORS,Forbes,garealtors"
36,919, ,0.105735959,0.062557269,0.268199234,709.7431991000001,425.0,561.9945593,118.0,3936.721436,432.0,48,"fashion,design,style,jewelri,beauti,stylist,model,women,cloth,hair,boutiqu,brand,shop,accessori,luxuri","voguemagazine,ajc,ELLEmagazine,Burberry,marcjacobs,InStyle,VogueRunway,BarackObama,CHANEL,TheEllenShow,Oprah,MichaelKors,YSL,Dior,marieclaire,harpersbazaarus,LouisVuitton,Versace,Fashionista_com,dolcegabbana,rihanna,WhoWhatWear,VanityFair,wwd,KimKardashian"
37,593, ,0.145937904,0.10621376199999999,0.522012579,330.28161889999996,125.0,208.1500843,23.0,988.6745363,22.0,17,"servic,life,radio,compani,new,us,busi,help,best,music,tax,custom,promot,beauti,profit","ajc,TheEllenShow,jimmyfallon,wsbtv,KevinHart4real,WSJ,taylorswift13,BarackObama,ActuallyNPH,Oprah,katyperry,SportsCenter,ladygaga,nytimes,cnnbrk,azizansari,TheEconomist,voguemagazine,Forbes,GAFollowers,KimKardashian,marcjacobs,justinbieber,mindykaling,CHANEL"
38,3621,Trump,0.08044470299999999,0.042268377999999995,0.714959569,852.9707263,330.0,991.6647335000001,98.0,5373.723833,917.0,87,"conserv,#maga,patriot,trump,father,husband,#trump2020,american,#kag,christian,#wwg1wga,maga,proud,god,countri","realDonaldTrump,TuckerCarlson,POTUS,seanhannity,DonaldJTrumpJr,PressSec,IngrahamAngle,WhiteHouse,RealCandaceO,FLOTUS,IvankaTrump,RealJamesWoods,FoxNews,dbongino,marklevinshow,EricTrump,Mike_Pence,VP,KellyannePolls,benshapiro,DineshDSouza,ajc,JudgeJeanine,tedcruz,greggutfeld"
39,372, ,0.156941608,0.160157641,0.528571429,195.6209677,100.0,64.50268817,13.0,141.2365591,9.0,7,"hip-hop,music,rap,entertain,art,lifestyl,soul,show,cute,tv,cultur,us,literatur,cameroon_beauti,imvu","ajc,wsbtv,SnoopDogg,Diddy,cl_atlanta,TreySongz,justinbieber,GAFollowers,Ludacris,jimmyfallon,TMZ,tarajiphenson,CELEBUZZ,jimmykimmel,ATL_Events,fatbellybella,katyperry,llcoolj,Usher,TheRealEve,AtlantaFalcons,rihanna,GwynethPaltrow,aliciakeys,designmilk"
40,317, ,0.15239191,0.11443208099999999,0.7613636359999999,221.60567819999997,103.0,287.3564669,11.0,1955.6088329999998,17.0,15,"soccer,sport,nfl,nba,rap,soy,hip-hop,deport,game,mlb,mma,music,love,de,footbal","Cristiano,neymarjr,GarethBale11,MesutOzil1088,ajc,wsbtv,GAFollowers,AtlantaFalcons,FALCAO,cl_atlanta,StephenCurry30,KingJames,andresiniesta8,LuisSuarez9,ATLHawks,ATL_Events,rihanna,MarceloM12,jamesdrodriguez,kobebryant,D_DeGea,BarackObama,justinbieber,manuginobili,DezBryant"
41,574, ,0.101125706,0.058885241,0.32673267300000003,699.7735192000001,329.5,716.0522647999999,130.0,3237.299652,508.5,59,"design,interior,home,furnitur,decor,architectur,furnish,renov,residenti,servic,art,cabinet,product,estat,apart","ajc,hgtv,AtlantaMagazine,ArchDigest,cl_atlanta,dwell,InteriorDesign,CityofAtlanta,ATL_Events,wsbtv,HouseBeautiful,designmilk,BarackObama,ELLEDECOR,TheEllenShow,joannagaines,wallpapermag,cnnbrk,GAFollowers,ATLINtownPaper,chipgaines,DiscoverAtlanta,nytimes,DIYNetwork,FOX5Atlanta"
42,538, ,0.15001399599999998,0.12145225800000001,0.7956204379999999,133.2546468,87.0,25.05762082,5.0,189.14126389999998,4.0,1,"nfl,footbal,sport,nba,rap,hip-hop,ncaa,music,basketbal,wwe,money,laid,i'm,fun,whodietreetop","ajc,wsbtv,DangeRussWilson,paugasol,GAFollowers,cl_atlanta,AtlantaFalcons,RealMikeWilbon,obj,StephenCurry30,DezBryant,mcuban,tarajiphenson,AaronRodgers12,AdamSchefter,CJ1two,ATL_Events,Tip,RGIII,FOX5Atlanta,PeteCarroll,fatbellybella,KasimReed,RobGronkowski,ATLHawks"
43,379, ,0.108909853,0.067586794,0.64,667.3139842,437.0,1383.1635880000001,268.0,1872.253298,491.0,54,"estat,real,commerci,#cre,firm,retail,cre,invest,atlanta,tenant,broker,pr,develop,busi,@atlbizchron","AtlBizChron,ajc,CREatlbiz,AtlantaBeltLine,CityofAtlanta,mariasaporta,ajcrealestate,MidtownATL,AtlantaMagazine,MarkToro,cl_atlanta,ATLINtownPaper,atlchamber,CurbedAtlanta,ULI_Atlanta,SaportaReport,AtlBizAmy,InvestAtlanta,KasimReed,BisnowAtlanta,WSJ,CushWakeATL,WhatNowAtlanta,twilbert,downtownatlanta"
44,469, ,0.14027155,0.09163369199999999,0.44230769200000003,177.6375267,95.0,66.12579957,9.0,201.347548,12.0,11,"communiti,provid,breaza,organ,youth,nonprofit,creat,women,labour,foundat,god,servic,group,famili,educ","ajc,UNESCO,amnestyusa,RedCross,SavetheChildren,ICRC,wsbtv,Habitat_org,WorldVision,PeaceCorps,CARE,AtlantaFalcons,GAFollowers,SamaritansPurse,cl_atlanta,ATL_Events,ATLHawks,ONECampaign,CityofAtlanta,FOX5Atlanta,MSF_USA,NASA,AtlantaMagazine,KasimReed,BarackObama"
45,351, ,0.13426462,0.068516489,0.5168539329999999,125.8490028,92.0,27.53846154,5.0,122.09971509999998,5.0,2,"polit,news,manag,agenc,#election2016,american,govern,gov,trump,financ,busi,workday,world,america,i'm","ajc,wsbtv,GAFollowers,AtlantaFalcons,cl_atlanta,NASA,Interior,BBCBreaking,ATL_Events,maddow,StationCDRKelly,ABC,DeptofDefense,BBCWorld,washingtonpost,HuffPost,WIRED,FoxNews,paulkrugman,CityofAtlanta,SpeakerRyan,ATLHawks,JoeNBC,RedCross,HarvardHealth"
46,255, ,0.147751888,0.11504586,0.489130435,503.772549,181.0,1351.505882,52.0,2974.698039,118.0,23,"photograph,photographi,wed,base,art,photo,portrait,design,camera,commerci,graphic,atlanta,time,creativ,rug","Photoshop,Lightroom,ajc,500px,wsbtv,cl_atlanta,ATL_Events,NatGeoPhotos,DigitalCameraW,BarackObama,GAFollowers,NatGeo,MuseumModernArt,AtlantaMagazine,BHPhotoVideo,bernabephoto,AtlantaFalcons,CityofAtlanta,TheEllenShow,metmuseum,petapixel,ScottKelby,nytimes,nytimesphoto,FOX5Atlanta"
